title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types
Marina Bay Sands Casino,"Very rude staff. At the entrance a staff member asked me to show him the email containing the visa and I wrongly showed him the wrong email and he called me stupid.

You can’t use apple wallet or google pay, you need the physical card.

You must buy at least $100 worth of fish, and you cannot exchange fish back for money if the value is less than $100.",False,False,,Casino,0,1.0,not spam,bad,ChIJTzCCaz0Z2jERx_S17pyhem8,https://maps.google.com/?cid=8032910580760573127&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"casino, point_of_interest, establishment"
Marina Barrage,"What's the point of building this thing if you don't let people use it as intended? Tried to bring a couple of harmless decathlon foldable chairs up for a picnic but was turned away, saying it is stated on their website that tables and chairs are not allowed. Who checks the website of an outdoor space for rules on whether you can bring tables and chairs?",False,True,,Picnic ground,0,1.0,not spam,bad,ChIJ50uIMa0Z2jER0cTt5fLaZt0,https://maps.google.com/?cid=15953679466781066449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"picnic_ground, tourist_attraction, point_of_interest, establishment"
Marina Barrage,PUB needs to take measures to ensure the safety of children against speeding cyclists in the area. There were many children in the rest areas and yet speeding cyclists swooped past dangerously. One incident nearly happened when one speeding cyclist was heading towards a 1-2 years old toddler. There is a sign prohibiting cycling and skateboarding in this area. There was a security personnel standing there helplessly as he claimed these cyclists were too fast to be stopped. I think it is a matter of “when” not “if” for a injury or fatality to occur caused by speeding cyclists. Can we not have a calming measures in place to deter the speeding cyclists ? a BIGGER and Clearer sign please.,False,True,,Picnic ground,0,1.0,not spam,bad,ChIJ50uIMa0Z2jER0cTt5fLaZt0,https://maps.google.com/?cid=15953679466781066449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"picnic_ground, tourist_attraction, point_of_interest, establishment"
Pan Pacific Singapore,"I don’t recommend because of the service .
We book and pay for a room with full view on marina bay , they give us room with 10% view only . And they ask us to pay more if we want full view !! , so if you want a view you pay twice !!! Also the managers are unprofessional ! Do Not recommended because of the service even the hotel is great! There are many hotels in singapore better .",False,True,,Hotel,0,1.0,not spam,bad,ChIJsQvJ8KgZ2jER9PL5Qty0i9Y,https://maps.google.com/?cid=15459649003988841204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"hotel, lodging, point_of_interest, establishment"
Pan Pacific Singapore,"I visited Pan Pacific Singapore for a friend’s birthday meal, expecting a pleasant evening. Instead, my wife and I were treated like “trespasser” by the hotel’s security guy the moment we arrived through the side door from the nearby shopping mall.

Then, another guy stopped us in a publicly accessible area within the hotel and began questioning our presence in a tone that was accusatory and borderline rude. He even raised his voice at us, demanding we show “proof” of our dinner appointment before allowing us to proceed. It was not just embarrassing, it was completely uncalled for!

I’m shocked that this is considered acceptable behaviour at a supposedly five-star establishment. Is this how we treat guests in Singapore now? Or is this kind of disrespectful attitude reserved only for locals who dine here but don’t stay the night?

Either way, this experience left a terrible impression and a bitter taste in me. I sincerely hope the management takes a hard look at how their frontline staff are trained to treat people. Hospitality begins at the door and Pan Pacific has sorely failed in that regard.",False,True,"Thank you for sharing your experience with us. We have noted on your invaluable feedback.

Regards,
Pan Pacific Singapore Team",Hotel,0,1.0,not spam,bad,ChIJsQvJ8KgZ2jER9PL5Qty0i9Y,https://maps.google.com/?cid=15459649003988841204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"hotel, lodging, point_of_interest, establishment"
"Esplanade - Theatres on the Bay, Singapore","Update on March 13, 2025
Went here for performance. Met with this rude and annoying staff. Act one kind and said I refused to get help. With his attitude I rather find myself even though at the end still get this fellow to get right place. Not sure if he has menopause or mood swings. Had been here before the staffs all are nice and helpful. Except this one for today. Feedback sent.

---------
I went there with my parent for the concert that they wish to have. There are lots of performance and exhibition here full with arts. However I heard from my mum the theatre where they watched the concert doesn't have the big screen at the side of the stage (which we normally have during concert) in which really surprised me.",False,True,,Performing arts theater,0,1.0,not spam,bad,ChIJSeUa7KcZ2jERNVg2CvmlVbk,https://maps.google.com/?cid=13354762759073847349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"performing_arts_theater, tourist_attraction, event_venue, point_of_interest, establishment"
"Esplanade - Theatres on the Bay, Singapore",Food’s a bit slow but it’s worth to wait. Taste and everything is good. Well I guess good food is worth to wait 😂,False,True,,Performing arts theater,0,1.0,not spam,good,ChIJSeUa7KcZ2jERNVg2CvmlVbk,https://maps.google.com/?cid=13354762759073847349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"performing_arts_theater, tourist_attraction, event_venue, point_of_interest, establishment"
Coastal Playgrove,"Under reno and the toilets in east coast is the worse on singapore.  Cubicle doors broken, water pressure literally pathetic, no stands or holders in the Cubicle to put my shower gel or hang my clothes.

Open Cubicle without door, bare arse naked white man there bathing.... also again no wear to put shower gel or clothes.. toilet smells.",False,True,,Park,0,1.0,not spam,bad,ChIJUblRbI4Z2jERxFFX4oTirxA,https://maps.google.com/?cid=1202428685892145604&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"park, playground, point_of_interest, establishment"
Coastal Playgrove,"Super dissatisfied with the water play area when I came here today with my 2yo daughter.

Here are my dissatisfactions:
1) Hardly any bench at all to place my belongings. Its a water play area. Wouldnt it be expected that we need to bring alot of things (backpacks, swimsuits, change of clothes etc) and need to find someplace relatively clean to place it, like benches? I only saw 3 short benches along the covered walkway.

2) There were water spouts to make the water play fun. However halfway through playing, it suddenly stopped. I couldnt find any button whatsoever to start it or something. And it was off for a very long while.

3) The flooring of the water play area is made if those rough pebble-ish flooring. Super unsafe for young children. My daughter merely dropped her knees as she splashed down in the water, and it resulted in a 1cm cut.

4) The toilets are atrociously designed. For the men’s, it was 2x non cubicle shower heads, and only a pathetic single shower cubicle.

Theres no toilet specifically for kids, only a nursing room. Weirdly enough, there was a small changing room within it with a bench. And also a sink, and foldable changing table.

The changing table was not even safe to use as it required maintenance cause it doesnt even stay at 90deg safely, but instead, was slanting downwards.

TLDR: Dont waste time coming here for the water play.",False,False,,Park,0,1.0,not spam,bad,ChIJUblRbI4Z2jERxFFX4oTirxA,https://maps.google.com/?cid=1202428685892145604&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"park, playground, point_of_interest, establishment"
Singapore Swimming Club,"seems like a discriminative club to me personally. While in Singapore, PRs are usually considered as ""locals"", this club considers them as ""foreigners""- as i understand from their website. On their membership overview page- they mentioned that individuals of all nationalities find a home here, however the page seems to shows picture of around 40 people with only one of a different race, in my personal opinion. A picture is worth a thousand words!",False,False,,Social club,0,1.0,not spam,bad,ChIJRQBn6loY2jERjqNd6Z0qL1k,https://maps.google.com/?cid=6426402050994447246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"sports_club, point_of_interest, establishment"
Singapore Swimming Club,"I have been a member in this club for 30 over years since my parents joined when I was 10. But recent years, it’s so badly managed by the current president, GM & committee. They do nothing when you feedback about poor services in the club. Really don’t know what are they getting paid for?

Swimming instructors turnover are so high, my child don’t progress cos kept changing instructors. Due to the poor welfare to the swimming instructors. They vent it out on the poor kids during swimming lessons.

If you want to join this club, I suggest you think twice. Spoke to many swim parents who joined the club for swimming lessons and all regretted.",False,True,,Social club,0,1.0,not spam,bad,ChIJRQBn6loY2jERjqNd6Z0qL1k,https://maps.google.com/?cid=6426402050994447246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"sports_club, point_of_interest, establishment"
Tanjong Katong MRT Station (TE25),"THIS STATION IS NOT YET OPEN. Not opening until 2024.

Yes, it looks good and is great location but is not open yet.",False,False,,Transportation service,0,1.0,not spam,bad,ChIJ7caaHQkZ2jERPrIT5IV99i4,https://maps.google.com/?cid=3384030184026124862&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
Tanjong Katong MRT Station (TE25),Nil,False,False,,Transportation service,0,1.0,not spam,bad,ChIJ7caaHQkZ2jERPrIT5IV99i4,https://maps.google.com/?cid=3384030184026124862&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
Katong Park MRT Station (TE24),"Great looking station but really warm - there are some ceiling fans that circulate the hot air but that’s it! Also train frequency (off peak) is not as good as the other lines

Sharing in the hopes it can improve 😁

Also lots of wasted space, can we get a 711 or cafe please (would be cool to have a place to dabao and picnic at the park!)

*side note, having station names Tanjong Katong/Katong Park/Tanjong Rhu right next to each other may be confusing for tourists etc (or maybe i’m just dumb 🤪)",False,True,,Transportation service,0,2.0,not spam,bad,ChIJC0Ii9aUZ2jERVsEzsKY3a9Y,https://maps.google.com/?cid=15450504135684899158&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Katong Park MRT Station (TE24),Noticed students from the school nearby drinking in station and staff are not doing anything.,False,True,,Transportation service,0,2.0,not spam,bad,ChIJC0Ii9aUZ2jERVsEzsKY3a9Y,https://maps.google.com/?cid=15450504135684899158&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
Goodman Arts Centre,"Terrible entrance location, you have to literally pass by the parking lot if you are coming to visit this hole. No staff to great visitors, outdated website without information about the art ground being used by schools during the weekdays. Not a touristic spot.",False,True,,Art center,0,1.0,not spam,bad,ChIJJ3nM0UYY2jERXLcI-qydyZ0,https://maps.google.com/?cid=11369792100528338780&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"tourist_attraction, point_of_interest, establishment"
Goodman Arts Centre,"Went there for dinner at one of the restaurants located inside the art school. It was around 8pm and the entire place was poorly lit and signposted.

Paint was peeling off walls, pillars and the sidewalk looked temporary. It resembled an eerie abandoned building that had not been maintained for years yet surprisingly, the National Arts Council is also situated in this dilapidated institution.

Halloween horror nights should be moved from Universal Studios to this school.",False,True,,Art center,0,1.0,not spam,bad,ChIJJ3nM0UYY2jERXLcI-qydyZ0,https://maps.google.com/?cid=11369792100528338780&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"tourist_attraction, point_of_interest, establishment"
The Waterside,"Today i so angry, i go to waterside with my kids and with my two friends,  one friend with child also and the other one bring dog,
And then , this is not my first time , every day i coming but have one indian security its verry verry....... bad,  he complain about my friend because she bring dog,  and after that complain again when we want go to shop,  we bring troller so... we go to right side.  That make me so angry.  i always coming to shop buy something but now i do want want to coming anymore .

THATS ALL..  THANK YOU!!!!!!!!!!!",False,False,,Condominium complex,0,1.0,not spam,bad,ChIJQViLFVsY2jERw02ejY0jumg,https://maps.google.com/?cid=7546383216486010307&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
The Waterside,Horrible management.,False,False,,Condominium complex,0,1.0,not spam,bad,ChIJQViLFVsY2jERw02ejY0jumg,https://maps.google.com/?cid=7546383216486010307&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
Raffles Place MRT Station (NS26/EW14),Cant find the lift for elderly,False,True,,Railway services,0,1.0,not spam,bad,ChIJ1_0j5XUZ2jERL25RtOKBXo8,https://maps.google.com/?cid=10330837405922324015&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
Raffles Place MRT Station (NS26/EW14),"Poor access for wheelchair. There is supposedly one lift that connects via the raffles one building but that shuts by 4pm which is mentioned on the board near the elevator door. If you make it this far, you'll be told off by their glorified security guard.",False,True,,Railway services,0,1.0,not spam,bad,ChIJ1_0j5XUZ2jERL25RtOKBXo8,https://maps.google.com/?cid=10330837405922324015&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
The Makena,Arrogant residents.,False,True,,Condominium complex,0,1.0,not spam,bad,ChIJPVPEOGYY2jERpKMMoeSWcWY,https://maps.google.com/?cid=7381847172935623588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
Meyer Mansion,I wished developers and agents would stop blasting fake positive reviews on Google. I tried to report them to Google but Google does nothing.,False,True,,Condominium complex,0,1.0,not spam,bad,ChIJo0ilEiIZ2jERixa9wWMLNzU,https://maps.google.com/?cid=3834546130809329291&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
