title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types,policy_label
Gardens by the Bay,"One of the most beautiful gardens I’ve ever visited! 🌿✨
A truly wonderful place worth visiting and enjoying the charming atmosphere. The garden features several attractions suitable for everyone. At night, the light show was absolutely magical – with beautiful music and stunning lights creating an unforgettable scene. Highly recommended! 🌟",FALSE,TRUE,,Garden,0,5,not spam,good,ChIJMxZ-kwQZ2jERdsqftXeWCWI,https://maps.google.com/?cid=7064342931399756406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"garden, botanical_garden, tourist_attraction, park, point_of_interest, establishment",positive_review
Gardens by the Bay,"Truly, a world class experience. Family and I spent about half a day touring the gardens. So beautiful. The displays of various plants from around the world were very well done and expertly curated. From desert plants to rainforest, they seem to have just about everything. Plus amazing flower displays. We went in the morning and the crowds weren’t too bad. Didn’t have to wait for Entry. The price of entry was quite reasonable given all of the displays around the garden. This is certainly a must do attraction to visit on a trip to Singapore. And if it looks like rain, just plan to be in one of the domed exhibits and you’ll be fine. We were there during a storm and by the time we were finished touring the exhibit the rain was over and we were able to walk all over the grounds.",FALSE,TRUE,,Garden,0,5,not spam,good,ChIJMxZ-kwQZ2jERdsqftXeWCWI,https://maps.google.com/?cid=7064342931399756406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"garden, botanical_garden, tourist_attraction, park, point_of_interest, establishment",positive_review
Gem Residences,"Great amenities, large pool with jacuzzis, indoor and outdoor gym, tennis court, rooftop BBQ with TV, concierge, EV charging stations, pet pool with pet wash machine.

Location is walking distance to many local markets, food courts, temples and churches, schools, mrt. Orchard is only 22mins away.",FALSE,TRUE,,Condominium complex,0,5,not spam,good,ChIJgUSj4W8X2jERgZPZQIq4F20,https://maps.google.com/?cid=7860954578531488641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"condominium_complex, point_of_interest, establishment",positive_review
Gem Residences,"The management council has been listening to resident feedback and proactively addressing needs. Impressive improvements across the condominium can be seen with ongoing extensive repair and restoration works. Practical enhancements have also been made like the designation of a new bicycle maintenance station and enhancement to the lighting made the condo brighter and very welcoming. There are also modern additions like facial recognition boost security and convenience. It's fantastic to see such a responsive council committed to continuous upgrades – and of course, the unobstructed firework views during National Day and New Year's Eve from the unit are an incredible bonus!",FALSE,TRUE,,Condominium complex,0,5,not spam,good,ChIJgUSj4W8X2jERgZPZQIq4F20,https://maps.google.com/?cid=7860954578531488641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"condominium_complex, point_of_interest, establishment",positive_review
Geylang East Public Library,Talk so soft  still complain so much even though most people here wear earbud,FALSE,FALSE,,Public library,0,1,not spam,bad,ChIJQyTTUCMY2jERunI_GcAyOug,https://maps.google.com/?cid=16733743166087197370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"library, point_of_interest, establishment",positive_review
Geylang East Public Library,"The library has a dedicated children's section that is welcoming, engaging and safe. The kid's area is designed with bright colors, comfy seating and fun decorations.",FALSE,TRUE,,Public library,0,5,not spam,good,ChIJQyTTUCMY2jERunI_GcAyOug,https://maps.google.com/?cid=16733743166087197370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"library, point_of_interest, establishment",positive_review
Geylang Polyclinic,"I'm thankful to Team Geylang Polyclinic for my walk-in consultation today.
I greatly appreciate the services I received especially from Ms Kelly Chan Poh Gek and Dr Peter Khiew Han Yang.
I had an uncomfortable flu this morning and I decided to seek medical care at Aljunied Polyclinic.
As I arrived at 10.05am to register at the service kiosk, I was given the appointment at 2pm. It's like I have to wait for 4 hours and more to see the doctor.
I approached Ms Kelly Chan and informed her I m feeling uncomfortable as I m a young senior, I requested if she could slot me in before their lunch break. Without any confirmation from her, I walk to my designated consultation room, I hope to wait and speak to the nurse there.
Less that 5 minutes, I received a call on my mobile from Dr Peter Khiew. He introduced himself and he told me to come into his clinic room (which is the room I m supposed to be at 2pm). I supposed Ms Kelly Chan would have raised my medical concern to her colleagues and having Dr Peter Khiew to examine me.
When I get into the room, Dr Peter Khiew was very warm and helpful with my medical conditions.

Thank you Ms Kelly Chan and Dr Peter Khiew for making my visit a seamless and pleasant experience.",FALSE,TRUE,,Medical clinic,0,5,not spam,good,ChIJ8wiVCRgY2jERR9I7PKy117Y,https://maps.google.com/?cid=13175198986245231175&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.3,"health, point_of_interest, establishment",positive_review
Geylang Serai Market and Food Centre,"Enjoyed my experience in this underrated and unassumed gem of a place. Super, excellent food (nasi ayam bakar, the best prawn vadai, tapioca gandus, puti piring, Indian mee goreng) sedap, sedap, sedap. 5 star rating!!",FALSE,FALSE,,Hawker center,0,1,not spam,good,ChIJ9YySoRAY2jERp62zayDnKuM,https://maps.google.com/?cid=16369149922063396263&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"market, restaurant, food, point_of_interest, establishment",positive_review
Geylang Serai Market and Food Centre,We came here for breakfast and we were surprised of how clean this place is. I heard they were recently renovated. They offer a lot of different cuisine also. The food area is available on the first storey & second storey.,FALSE,TRUE,,Hawker center,0,5,not spam,good,ChIJ9YySoRAY2jERp62zayDnKuM,https://maps.google.com/?cid=16369149922063396263&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"market, restaurant, food, point_of_interest, establishment",positive_review
Gleneagles Hospital,"My very first hospitalization experience was at **Gleneagles Hospital**, where I underwent surgery for a meniscus tear. From the moment I arrived at the admission counter at 6 AM to the suite and operating theatre, everything was handled with care and professionalism.

The staff were genuinely friendly, polite, and welcoming. A special mention to **Dr. Ong**, the anesthesiologist, whose calm and professional manner immediately put me at ease. **Dr. Chong Kian Chun** took the time to explain my condition thoroughly, which I truly appreciated.

Heartfelt thanks to **concierge Rohan**, **chief butler Damien**, **physiotherapist Angeline**, and the dedicated nurses at **Ward 10 (both morning and night shifts)**—your support made a real difference in my recovery journey.

Thank you, Gleneagles, for making my first hospital stay a smooth and reassuring experience.",FALSE,TRUE,"Dear BK Chew,
We’re glad to hear that you had a pleasant experience at our hospital.
Your appreciation means a great deal to our doctor and the team, and we will be sure to share your compliments with them.
We’re glad to have been part of your care.
Wishing you continued good health and recovery.",Private hospital,0,5,not spam,good,ChIJWXTRJCAa2jERXNBB0kxTWSU,https://maps.google.com/?cid=2691273841740730460&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hospital, health, point_of_interest, establishment",positive_review
Golden Mile Tower,"Very retro, legacy shopping mall located in kampong glam along beach road. Interior is classic and is truly an old mall that has been left almost untouched from the 80s. Cheap, small business are located here. Visit while it's still here!",FALSE,TRUE,Thanks for giving your valuable feedback and sharing experiences.,Business center,0,5,not spam,good,ChIJbbdIO4IZ2jERNy8PieRUlHE,https://maps.google.com/?cid=8184259763367784247&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"point_of_interest, establishment",positive_review
Goodman Arts Centre,"perfect for enjoying arts, culture, and good food all in one place. The highlight for me was definitely the nasi lemak. Even though it costs $21, it’s absolutely worth it",FALSE,TRUE,,Art center,0,5,not spam,good,ChIJJ3nM0UYY2jERXLcI-qydyZ0,https://maps.google.com/?cid=11369792100528338780&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"tourist_attraction, point_of_interest, establishment",positive_review
Goodman Arts Centre,"I’ve been to Goodman Arts Centre several times over the years but first time watching a performance at their Black Box! The venue for the play tonight was wonderful with fairly comfortable seats, quite a lot of room, and a deep performance stage. Acoustics were great too. Aircon is strong so just be a bit prepared. Plenty of parking but also one bus stop away from Mountbatten MRT which is also walkable under the shelter throughout. Thank you 🙏🏻",FALSE,TRUE,,Art center,0,5,not spam,good,ChIJJ3nM0UYY2jERXLcI-qydyZ0,https://maps.google.com/?cid=11369792100528338780&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"tourist_attraction, point_of_interest, establishment",positive_review
Google Singapore,Went here for a corporate visit back in 2023 with the Tomowork team! I was so impressed by the campus and the architecture of the building. It is such a conducive place to work in and Google maps has been helpful to locate the place. Such a lively building that is a far cry from normal corporate buildings in Raffles Place.,FALSE,TRUE,,Corporate office,0,5,not spam,good,ChIJ6Zgp8REZ2jERKgNTh7hU5EM,https://maps.google.com/?cid=4892128246752281386&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"corporate_office, point_of_interest, establishment",positive_review
Grab @ One-North,Customer service is the best in the world! It only take them 30 minutes to resolve a merchant is closed issue. This is not their best timing. 1 hour was a record. Good job customer service. Keep it up.,FALSE,TRUE,,Corporate office,0,5,not spam,good,ChIJ_8f5Bsob2jERSWLqXYUfPGY,https://maps.google.com/?cid=7366797748138041929&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,2.1,"corporate_office, point_of_interest, establishment",positive_review
Grand Copthorne Waterfront Hotel Singapore,"Beautiful hotel, concierge on arrival very  welcoming. Our room was on 29th floor where we met Nursha and Ashley who were happy to assist with information on attractions and transport. The room was spotless with robes, slippers and daily towel change. The view at night was spectacular and the breakfast buffet was exceptional. Would definitely return to this hotel",FALSE,FALSE,,Hotel,0,5,not spam,good,ChIJJwg-FJ0Z2jERu90t4MN7JeA,https://maps.google.com/?cid=16151451719844093371&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",positive_review
Grand Copthorne Waterfront Hotel Singapore,"I am a Millenium member, so Alvin at the front desk checked us in early. He went above and beyond to make sure the room is to our liking. The view from our room is the beautiful river view and the Singapore skyscrapers. All the rooms have been refurbished in 2023 so the lightings , flooring, and room-control AI are par with the current technology of a 5-star hotel.....conserving energy without compromising the comfort of the guests.  Shout out to Bobby the Duty Manager, and the warm welcome Vincent at the lobby extended to every guests who arrive at the hotel. We truly enjoy our stay and thanks again to Alvin.",FALSE,TRUE,"Dear Sue,

Thank you so much for your wonderful review and for being a valued Millennium member!

We’re thrilled to hear that Alvin made your early check-in experience a smooth and memorable one. It’s also heartening to know that you appreciated the refurbished room features and the beautiful river and city views. We’re proud of the updates done in 2023, especially the energy-efficient technology that enhances guest comfort without compromise.

Your kind words for Bobby and Vincent have been shared with them as well – they’ll be delighted to know their efforts made a positive impact on your stay.

We truly appreciate your continued support, and we look forward to welcoming you back again soon.

Warm regards,
Herlin Leman 
Director of Rooms",Hotel,0,5,not spam,good,ChIJJwg-FJ0Z2jERu90t4MN7JeA,https://maps.google.com/?cid=16151451719844093371&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",positive_review
Grand Mercure Singapore Roxy,"We had a great experience here. Loved that the Train and bus is at your doorstep to main attractions. Mall and food hall opposite has everything you need for your stay. Highly recommend this reasonably priced hotel! Lovely pool outdoors with plenty of seating and shade, shower rooms, water and ice dispensers were great for the hot weather. The Buffet restaurant had great seafood plus western and Asian selections, hot meats and several dishes, duck and roast meats, desserts, fresh fruits and icecream, coffee and juices all included with 40% off on Mon and Tues. Staff were super helpful, very polite and room was large and very quiet. Great hotel overall.",FALSE,TRUE,"Hi Christina Ahearn, thank you for your kind words. We’re delighted to know that you had a great stay with us! Your kind words are greatly appreciated. Hope to see you again soon!",Hotel,0,5,not spam,good,ChIJhe37fXIY2jERBpZdIxltdm0,https://maps.google.com/?cid=7887611752120948230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",positive_review
Grand Mercure Singapore Roxy,"Sometimes, it's in the unexpected moments that we find genuine kindness and warmth. My recent stay at the Grand Mercure Roxy was one such experience. Due to an unforeseen foot injury, I found myself unable to fly out on time. Desperate for a nearby hotel under the Accor brand, I managed to book a room at the last minute, uncertain and anxious about my situation.

From the moment I arrived, the staff turned what could have been a stressful ordeal into a comforting experience. Alan, the friendly concierge, greeted me with a warm smile and helped with my suitcase, his kindness setting the tone for my stay. At the reception, Yu welcomed me with genuine care, inviting me to sit while she processed my check-in. She thoughtfully offered me a smoking room with a bathtub, considering my crutches, and even arranged a late check-out after consulting with her compassionate Assistant Front Office Manager, Taufiq.

While the room itself was standard, it was the heartfelt interactions with the staff that truly stood out. When I realized I had to extend my stay due to flight unavailability, the process was smooth, and I was even able to keep the same room, adding a sense of continuity and comfort.

A heartfelt thank you to Alan, Taufiq, and Yu for their exceptional care and warmth. Your support made a challenging time feel much lighter. I carry your kindness with me and look forward to returning to Grand Mercure Roxy someday, not out of necessity, but by choice.",FALSE,TRUE,"Hi H V, thank you for taking your time to write this review. We’re delighted to know that you have enjoyed your stay at Grand Mercure Singapore Roxy. Thank you for the compliments of our hotel and front desk team. Hope to see you again soon!",Hotel,0,5,not spam,good,ChIJhe37fXIY2jERBpZdIxltdm0,https://maps.google.com/?cid=7887611752120948230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment",positive_review
