title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
Bayfront MRT Station (CE1/DT16),"Excellent MRT station, which is part of the very usable,  safe, clean, and easy -to- use MRT system in Singapore.
Added benefit is the wonderful dancing by local girls practicing and perfecting their dance routines  in front of the long mirrors in this MRT  tunnel.
Final take.....enjoy the MRT rides and the entertaining locals buying some great dance moves 👌 👏 .
Recommended.",https://www.google.com/maps/search/?api=1&query=Bayfront%20MRT%20Station%20(CE1%2FDT16)&query_place_id=ChIJGykJTU4Z2jERZZXRzNiRXLs,FALSE,TRUE,,Railway services,0,5,,not spam,good
Bayfront MRT Station (CE1/DT16),It’s a standard MRT station that is set apart by the rows of tik tok dancers looking at themselves in the mirrored walls.,https://www.google.com/maps/search/?api=1&query=Bayfront%20MRT%20Station%20(CE1%2FDT16)&query_place_id=ChIJGykJTU4Z2jERZZXRzNiRXLs,FALSE,TRUE,,Railway services,0,5,,not spam,bad
Singapore Flyer,Great views and the interactive play area before the actual flyer experience was decent - our one had some video lag etc. but it kept my kiddo hooked on the story and the following play. Would definitely recommend a visit.,https://www.google.com/maps/search/?api=1&query=Singapore%20Flyer&query_place_id=ChIJzVHFNqkZ2jERboLN2YrltH8,FALSE,TRUE,,Ferris wheel,0,5,,not spam,good
Singapore Flyer,"The Singapore Flyer offers a spectacular 360-degree panoramic view of Singapore, and it's a worthwhile experience, particularly during sunset or at night when the city lights up. The ride is typically 30 minutes long and the capsules are spacious and comfortable. This is a MUST to do in Singapore!",https://www.google.com/maps/search/?api=1&query=Singapore%20Flyer&query_place_id=ChIJzVHFNqkZ2jERboLN2YrltH8,FALSE,TRUE,,Ferris wheel,0,5,,not spam,good
Raffles Place MRT Station (NS26/EW14),"One of My Favorite Photo Spots in Singapore
This is one of my favorite places in Singapore for capturing stunning photos, especially during sunset. It’s within walking distance from Marlin Park and offers beautiful views of the city skyline and Marina Bay. The evening lights make it even more magical. A must-visit for anyone who loves photography, peaceful walks, or simply soaking in the vibrant atmosphere by the bay.",https://www.google.com/maps/search/?api=1&query=Raffles%20Place%20MRT%20Station%20(NS26%2FEW14)&query_place_id=ChIJ1_0j5XUZ2jERL25RtOKBXo8,FALSE,TRUE,,Railway services,0,5,,not spam,good
Raffles Place MRT Station (NS26/EW14),I cycled here. I worked here close to two decades ago and was pleasantly surprised to see the relaxed chairs placed around the turfed grass for people to relax.,https://www.google.com/maps/search/?api=1&query=Raffles%20Place%20MRT%20Station%20(NS26%2FEW14)&query_place_id=ChIJ1_0j5XUZ2jERL25RtOKBXo8,FALSE,TRUE,,Railway services,0,5,,not spam,good
ArtScience Museum,"The ArtScience Museum gave me one of the most inspiring experiences during my trip. I got to see a beautiful blend of science, technology, and art in a way that felt both futuristic and deeply creative.

One of the most impressive exhibitions was about fashion and sustainability. They showcased recycled materials turned into actual wearable high-fashion pieces. It wasn’t just for show. These were real outfits worn by celebrities, and every single piece looked stunning. The craftsmanship and design were on another level.

What amazed me the most was learning how each piece was made. The process was detailed, thoughtful, and innovative. It made me appreciate how art and science can work together to change the way we think about fashion and the environment.

Every room in the museum had something to admire. If you love creativity with a purpose, this is a place you absolutely should not miss.",https://www.google.com/maps/search/?api=1&query=ArtScience%20Museum&query_place_id=ChIJnWdQKQQZ2jERScXuKeFHyIE,FALSE,TRUE,,Museum,0,5,,not spam,good
ArtScience Museum,"While planning my trip to Singapore, I heard about the Iris van Herpen exhibition. As I admire this designer, I booked my tickets in advance.
The architecture is  beautiful, from the outside and the inside. A lot of photos spots everywhere.
I didn't have to queue because I bought my ticket inadvance. Even for a weekday, there were a lot of people. The atmosphere inside the museum is incredible. The staff was nice. The exhibition was one of the highlights of my discovery of Singapore. The installations were so beautiful, putting forward the work of the designer. It was scenic.",https://www.google.com/maps/search/?api=1&query=ArtScience%20Museum&query_place_id=ChIJnWdQKQQZ2jERScXuKeFHyIE,FALSE,TRUE,,Museum,0,5,,not spam,good
Marina Bay Sands Casino,"A very well maintained casino in Singapore. Winning is almost near to impossible. it has some impressive food options like the noodle place, Fat Choi and Blue pearl.  Overall a great place to spend money and see others winning.",https://www.google.com/maps/search/?api=1&query=Marina%20Bay%20Sands%20Casino&query_place_id=ChIJTzCCaz0Z2jERx_S17pyhem8,FALSE,TRUE,,Casino,0,5,,not spam,good
Marina Bay Sands Casino,"This is an absolutely massive casino! The interior is incredibly spacious with multiple floors and so much to explore. It was packed with people and full of energy — truly an exciting and unforgettable experience. Can’t wait to come back again!
🍀🍀😇🍀🍀",https://www.google.com/maps/search/?api=1&query=Marina%20Bay%20Sands%20Casino&query_place_id=ChIJTzCCaz0Z2jERx_S17pyhem8,FALSE,TRUE,,Casino,0,5,,not spam,good
Marina Barrage,"Beautiful place to spend a few hours outdoors. The rooftop lawn is perfect for picnics, kite flying, or just enjoying the breeze and city skyline. It’s peaceful, family friendly, and offers a nice break from the busy city.

Beyond its charm, it also serves a practical purpose helping with flood control, keeping seawater out, and creating a freshwater reservoir that supports the city’s water needs. It’s impressive how it combines environmental sustainability with public space.",https://www.google.com/maps/search/?api=1&query=Marina%20Barrage&query_place_id=ChIJ50uIMa0Z2jER0cTt5fLaZt0,FALSE,TRUE,,Picnic ground,0,5,,not spam,good
Marina Barrage,"Beautiful view from the roof top. If u have foldable bicycle can bring here and cycle all the way to east coast. Or cycle from east coast to here to enjoy the beauty of our country, Singapore.",https://www.google.com/maps/search/?api=1&query=Marina%20Barrage&query_place_id=ChIJ50uIMa0Z2jER0cTt5fLaZt0,FALSE,TRUE,,Picnic ground,0,5,,not spam,good
One Raffles Quay,The hoarding is now removed. Thank you for keeping open spaces in the CBD.,https://www.google.com/maps/search/?api=1&query=One%20Raffles%20Quay&query_place_id=ChIJsRqiaQ4Z2jERf5aRETOqllI,FALSE,TRUE,,Business center,0,5,,not spam,good
One Raffles Quay,Excellent office facility and terrific food court across the street,https://www.google.com/maps/search/?api=1&query=One%20Raffles%20Quay&query_place_id=ChIJsRqiaQ4Z2jERf5aRETOqllI,FALSE,TRUE,,Business center,0,5,,not spam,good
"Esplanade - Theatres on the Bay, Singapore","A truly iconic place in Singapore!

As someone who enjoys music, culture, and peaceful scenic spots, I really love visiting the Esplanade. Whether I’m here to catch a show, meet friends, or just unwind by the bay, this place always feels special.

The architecture alone is something else — that “durian” look always catches the eye. Inside, the concert halls are world-class. Great sound, comfortable seating, and you really feel immersed in the performance. I once caught a live performance here and it gave me goosebumps.

What I also like is that the whole area outside is super relaxing. You get an amazing view of Marina Bay Sands, and the vibe at night is peaceful and inspiring. There are often buskers and pop-up art displays, which makes the walk around even more lively.

Perfect spot for both tourists and locals like me who just need a break from the city buzz without going too far. Highly recommended if you’re into the arts or just want a chill evening with beautiful views.",https://www.google.com/maps/search/?api=1&query=Esplanade%20-%20Theatres%20on%20the%20Bay%2C%20Singapore&query_place_id=ChIJSeUa7KcZ2jERNVg2CvmlVbk,FALSE,TRUE,,Performing arts theater,0,5,,not spam,good
"Esplanade - Theatres on the Bay, Singapore","my favorite place to spend a Saturday night. Great free performances, the waterfront and beautiful bright lights, what's there not to like.",https://www.google.com/maps/search/?api=1&query=Esplanade%20-%20Theatres%20on%20the%20Bay%2C%20Singapore&query_place_id=ChIJSeUa7KcZ2jERNVg2CvmlVbk,FALSE,TRUE,,Performing arts theater,0,5,,not spam,good
Pan Pacific Singapore,"My wife and I travelled to Singapore for a warm break from the Aussie winter and as always chose a club room at the Pan Pacific Singapore and as always it was brilliant. |The hotel staff always go out of their way to make the stay special and it feels effortless. |The hotel is handy to everything so you can do as much or as little as you like. |Breakfast at Edge is the best buffet you will ever see. Thanks to Catherine for taking good care of us. |The pool is always clean with lots of loungers and the guys at the bar (Rajah,Dharma and Kenneth) are always friendly and efficient. |The Club Lounge is super special for afternoon tea and nightly canapés and cocktails. It’s always a great end to the day with a brilliant view. Our. Thanks to Erin, Sugu,Ranya, Aldrin,Colleen,Kate and Asyigin. ||Our thanks to all and we will be back soon.",https://www.google.com/maps/search/?api=1&query=Pan%20Pacific%20Singapore&query_place_id=ChIJsQvJ8KgZ2jER9PL5Qty0i9Y,FALSE,FALSE,,Hotel,0,5,,not spam,good
Pan Pacific Singapore,"Excellent location — very close to train and bus stations, and within walking distance of major attractions. The room offers a beautiful view, as do the restaurants. It had everything we needed, including electric adapters for both US and European plugs. The room was spacious, comfortable, and luxurious.

The breakfast buffet was outstanding, with international options including American, Chinese, and Indian cuisine.

100% recommended! If I return to Singapore, I will definitely stay here again. The staff was extremely friendly and helpful.",https://www.google.com/maps/search/?api=1&query=Pan%20Pacific%20Singapore&query_place_id=ChIJsQvJ8KgZ2jER9PL5Qty0i9Y,FALSE,TRUE,"Thank you for the positive rating. We hope to welcome you back for another wonderful experience soon. Thank you!

Regards,
Pan Pacific Singapore Team",Hotel,0,5,,not spam,good
